48   0  4080377  4036102  4124652 14.7 14.5 14.9  1525944  1494968  1556920 21.0 20.6 21.4  1047625  1020438  1074812 19.9 19.4 20.4  59195  58712  59678  454312  439905  468719 22.8 22.1 23.5 Texas                                         TX est17-tx.txt 06NOV2018
48 167    39606    33749    45463 12.0 10.2 13.8    13679    11132    16226 16.9 13.8 20.0     9009     7008    11010 15.2 11.8 18.6  69674  67041  72307                                        Galveston County                              TX est17-tx.txt 06NOV2018
48 169     1114      835     1393 25.3 19.0 31.6      281      209      353 26.5 19.7 33.3      193      140      246 25.3 18.3 32.3  46587  41537  51637                                        Garza County                                  TX est17-tx.txt 06NOV2018
48 171     2851     2288     3414 10.9  8.8 13.0      938      727     1149 17.6 13.6 21.6      645      483      807 16.2 12.1 20.3  58412  52374  64450                                        Gillespie County                              TX est17-tx.txt 06NOV2018
48 173      127      100      154  9.4  7.4 11.4       39       29       49 11.5  8.5 14.5       28       20       36 11.2  8.0 14.4  78088  69218  86958                                        Glasscock County                              TX est17-tx.txt 06NOV2018
48 175     1136      890     1382 15.2 11.9 18.5      390      295      485 24.7 18.7 30.7      280      208      352 24.3 18.1 30.5  52403  46609  58197                                        Goliad County                                 TX est17-tx.txt 06NOV2018
48 177     3420     2680     4160 16.7 13.1 20.3     1468     1125     1811 26.2 20.1 32.3     1075      819     1331 26.7 20.3 33.1  45052  40548  49556                                        Gonzales County                               TX est17-tx.txt 06NOV2018
48 179     3466     2752     4180 17.0 13.5 20.5     1360     1065     1655 24.0 18.8 29.2      891      666     1116 21.9 16.4 27.4  46599  41575  51623                                        Gray County                                   TX est17-tx.txt 06NOV2018
48 181    17242    14430    20054 13.4 11.2 15.6     5918     4750     7086 19.2 15.4 23.0     4324     3472     5176 19.3 15.5 23.1  54431  50658  58204                                        Grayson County                                TX est17-tx.txt 06NOV2018
48 183    19769    16650    22888 16.5 13.9 19.1     7413     5790     9036 23.6 18.4 28.8     5103     3873     6333 22.8 17.3 28.3  47208  45211  49205                                        Gregg County                                  TX est17-tx.txt 06NOV2018
48 185     4528     3602     5454 18.0 14.3 21.7     1612     1252     1972 25.7 20.0 31.4     1110      837     1383 24.2 18.2 30.2  48023  43580  52466                                        Grimes County                                 TX est17-tx.txt 06NOV2018
48 187    14624    12419    16829  9.3  7.9 10.7     4864     3913     5815 12.0  9.6 14.4     3669     2931     4407 12.1  9.7 14.5  66886  63293  70479                                        Guadalupe County                              TX est17-tx.txt 06NOV2018
